,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,emotion_gender
960,,-491.8105,57.469975,-21.118603,13.438917,-0.6907915,-9.309926,-17.964098,5.3647013,-27.84139,-3.5552824,1.0660594,-8.985791,-5.3660436,-2.1988566,-7.8613234,0.9219382,-9.791929,-4.501518,-0.6698409,-7.418211,-2.5826707,-6.775174,-2.796205,-5.4164095,-5.0392056,-2.6099124,-6.077658,-3.399909,-5.8566236,1.6776669,-0.037147563,-0.52451056,3.2421057,1.1518266,-2.2413373,1.5869846,2.4155376,7.7136226,10.494591,12.694511,fear_male
1889,,-659.7602,54.198196,-0.017916013,15.881652,2.5288832,-0.6938169,-6.1201563,-0.38464043,-5.2386036,1.6920534,-2.9841418,2.3733594,-5.5158167,0.18330598,-2.2457123,1.0723208,-2.9158514,3.472583,-2.1476152,1.0402832,-2.8256063,-1.4910371,-2.0198746,-1.223433,-2.5496671,2.6099303,-1.9822248,0.76413053,0.022643154,0.57441735,-0.08544358,-0.5452053,-0.06316901,0.8650829,2.7080934,1.7399399,2.5118518,1.6192571,2.4737294,3.660724,fear_male
840,,-599.83746,70.54504,-2.5754483,22.384005,3.260274,4.956807,1.0946718,0.12414128,-13.674892,3.4243305,-4.654584,-0.8655672,5.95141,-2.776994,-3.6556518,1.6418744,-5.51885,-3.3342369,-2.3558888,-2.8529024,-2.2915037,-0.6543984,-5.632188,-0.5539634,-3.1298888,2.1111867,-3.239122,-2.5274193,-2.0700884,-0.3400362,1.2671075,2.5176888,2.6379688,-1.5751002,-1.7655895,-1.9257023,5.8761063,10.066073,16.033651,16.061218,calm_male
1436,,-711.4361,60.88749,-1.1546094,12.516335,-4.9836907,-2.3081207,-15.428706,-0.8451723,-6.2112784,0.28508487,-11.618826,-0.91641617,-5.259258,-3.2142181,-4.46123,-3.7794068,-7.028955,-1.9158506,-6.1463866,-2.2059844,-4.055358,-3.4798622,-3.8899078,-4.3773637,-4.548856,-3.872621,-3.9579647,-3.037175,-3.9147289,-1.8024333,0.15202293,1.891175,2.5901227,2.3469694,0.029042054,0.8657346,-0.0013822794,2.618528,4.1708636,6.9911814,calm_female
524,,-494.155,57.57066,-23.725418,10.047415,-4.630156,-3.7203963,-18.909725,-3.3545349,-22.190714,-11.897238,-4.0886807,-8.198686,-11.010042,-2.395814,-10.9812,-1.409497,-8.4991,-10.00142,-5.344162,-0.77706087,-8.7786665,-5.4953732,-4.2933736,-6.9906673,-7.624954,-3.1389604,-5.1899858,-6.705464,-3.4920905,-3.5825925,-1.4289081,-0.1647635,0.4904119,-1.0583303,-0.4274842,0.66672534,3.6799927,7.096296,8.440719,6.223151,fear_male
882,,-610.36566,62.452274,-11.962116,21.935946,-7.531349,5.162789,-12.080848,0.62240726,-20.83535,1.9001111,-0.13982412,-4.611676,-3.8446984,0.6363742,-3.882405,0.9836182,-2.877804,-2.0672383,2.8606064,-3.7375317,-6.8999786,2.1531217,-7.535684,-7.3873844,2.5741258,-4.4929156,-3.2488613,0.31187552,-4.689678,-4.4549084,-0.41657233,-3.7239833,-0.590306,0.76179093,0.8442095,4.457329,3.7103357,10.090387,13.597893,16.26271,neutral_male
366,,-534.07477,14.042601,-34.708237,-0.6123544,-23.905949,-13.900352,-11.597445,-16.859297,-14.628627,3.1574643,-19.83802,2.953305,-17.463707,-0.35939288,-15.592239,-6.7003126,2.4220228,3.1327715,11.529311,20.814188,16.436289,14.459394,-0.0366943,-7.00669,-7.84916,2.5575287,3.336273,0.026259432,-9.716468,-3.6286952,0.13326816,6.7454824,-4.0220203,-8.646246,-2.1614583,1.4568355,-1.1758136,0.9205014,5.1501393,8.347708,happy_female
633,,-548.15967,69.12763,-21.34208,11.53158,-2.4468944,-14.489523,-16.673962,-4.0632434,-15.450949,-1.4868426,-10.185454,-2.6423612,-6.0279646,-2.2903805,-9.629476,0.12545581,-8.283143,-2.2165911,-5.7058783,-3.761345,-7.4188805,-2.5242007,-3.934818,-3.088556,-3.2920506,-0.37424254,-3.6757357,0.14460793,-0.96059996,1.2243865,2.7266698,3.1967297,2.4057555,1.6507741,0.12647666,1.1935499,1.5475171,4.695134,8.149618,8.077704,happy_male
375,,-640.4468,23.033686,-22.035482,0.09694275,-28.698832,-14.507297,-9.720838,-22.488657,-17.903864,3.8448603,-17.737652,-1.7944645,-11.079838,0.19009413,-11.827247,-3.4622524,3.6665747,11.132647,14.213771,23.709642,15.313372,12.16831,-0.13950258,0.6696223,-6.059191,3.8237982,-1.780581,-1.2932028,-8.464385,-5.014832,-3.0677905,2.715314,-3.1201162,-5.24103,-1.6879299,0.9067754,0.07320407,-0.41571432,3.5810328,8.3663645,sad_female
1505,,-632.02765,47.225853,-19.048437,9.793341,-5.3940353,-4.8781114,-12.026849,-13.124903,-10.093957,2.3892577,-8.458812,-4.4068823,-8.955597,3.008829,-6.4676595,-5.4605556,-5.727551,-3.0429666,-6.5935345,-2.4659076,-4.9632587,-3.9173973,-1.2953347,6.724575,5.419588,7.938675,4.9424176,3.2138245,2.2647927,0.9726675,-0.14418897,2.1730952,0.66285384,1.034277,1.419468,2.3209605,0.8111295,-0.5958113,-2.1631458,-1.1165689,happy_female
220,,-553.0951,33.432545,-28.265078,2.8305116,-15.877642,-12.229522,-16.893726,-12.223087,-25.968597,2.634098,-12.775833,-4.402553,-9.750918,-9.387914,-4.8662515,-8.310679,-6.7338285,11.291275,15.986713,19.316652,23.942318,9.742043,1.0129553,-1.0814962,-4.400317,2.8278883,1.6192133,-0.8986419,-5.9600344,-5.427623,-1.75518,0.55528295,-4.3851,-5.642609,-5.200699,-1.0815713,4.1266522,-0.822229,2.0433466,6.8531957,neutral_female
972,,-590.9895,70.39522,-11.876107,12.577526,13.493695,0.62874943,-6.8984284,-2.788478,-11.602255,1.6254042,-1.7650934,1.8191248,-0.7635687,-3.353314,-0.57484347,3.5399675,-8.995242,-1.0422744,-3.6028085,-0.8646389,-6.099285,-0.4028562,-5.721182,-0.6531881,-3.564688,-1.0908744,-5.526111,1.1935933,-2.9026468,1.0165752,2.1674063,2.3741958,0.6689886,-2.2141664,-3.9816177,-2.0470762,6.1129894,11.2471895,15.954676,17.278788,calm_male
1432,,-663.8306,61.380005,2.2751935,12.700737,-4.215594,-4.7034335,-11.695962,-3.2695692,-8.981363,-0.01991802,-10.663831,-0.9264886,-4.929964,-4.1121464,-3.8590674,-5.44592,-3.6185129,-3.084864,-5.51007,-3.2628925,-5.6381993,-3.3064902,-5.1482906,-3.459402,-4.2840743,-3.757993,-3.9924173,-2.307824,-2.5575063,0.26139936,0.9932797,-0.2690333,0.044590637,-0.2092634,-0.49777666,0.50072974,1.9430267,2.3007245,2.240043,1.9390229,neutral_female
67,,-578.84875,30.682259,-23.90349,2.4947152,-21.06486,-12.624543,-9.4659395,-17.587366,-12.742421,-4.990247,-12.042242,-5.2454133,-15.022252,1.4923397,-11.530324,1.3864226,-1.5069538,11.110717,11.848038,18.252466,14.996466,9.309402,-0.28197527,-6.9532084,-7.201872,0.8860714,-1.78768,-1.7217087,-8.761299,-9.033603,2.044943,4.271928,-0.45494473,-8.204409,-1.905,0.36195004,-0.35421857,-1.2482735,6.830483,11.969787,sad_female
1088,,-502.16702,40.015835,-28.504515,7.4641976,-10.978809,-3.8462737,-9.236145,-12.187572,-11.534168,3.5904179,-7.4300547,-5.913384,-4.421905,7.929129,-0.9985355,4.380467,-4.4321976,0.8675527,0.21128137,7.868667,0.9934552,4.685548,1.7092478,5.573213,3.8926446,2.6810532,-0.122398466,3.5826168,2.9354,0.9300904,0.13277037,0.22349334,-0.18481633,-0.0039440314,-0.3073772,-0.026883405,-1.0566293,0.1652551,-0.0783347,-0.2751853,happy_female
1928,,-484.88312,71.026054,-17.38926,13.409535,2.2060513,-8.435062,-18.291601,-3.999573,-14.6033945,5.6815066,-8.442272,3.745051,2.4961314,0.49779722,-2.5630403,4.767083,-7.4798536,4.275788,-2.1743224,0.5107348,-5.055007,-0.030817755,-1.0670387,0.6813115,2.325659,5.758283,1.9659703,7.230113,3.3403196,5.9715743,6.616815,8.336532,5.96701,9.600655,7.8087516,6.593809,3.051468,2.4198794,5.221821,6.531674,happy_male
1096,,-546.3552,26.349745,-26.68583,4.6457605,-12.603783,-10.946209,-13.885002,-13.385727,-12.693871,2.0314312,-9.503197,-0.80065763,-5.642422,11.007901,1.8358039,7.936015,2.1552255,4.0882607,2.116232,3.7996626,-1.4085832,-0.62503445,-2.0691175,0.75094527,-1.6357567,-1.1021594,-2.4885888,0.9686817,0.32701144,-1.2960337,-3.2442534,1.5958331,-0.47034138,1.3184763,-1.9564735,2.8666632,-0.26482898,0.10774312,0.6036712,1.0921834,sad_female
894,,-507.296,45.519077,-20.727571,16.798136,-11.036647,0.7256438,-13.310719,-4.867189,-16.709047,-3.2628617,-1.0072076,-8.183779,-1.7015415,-2.0849514,-6.5391083,1.8089172,-9.570659,0.60536873,-0.50816774,-5.838723,-6.921483,1.0926386,-8.702178,-5.04784,-1.495398,-6.3087273,-4.6372943,-2.2934384,-3.2088382,1.1058582,2.0535595,-0.24702731,1.9614656,-2.3766088,-1.9228777,2.2859077,2.0005598,7.7165627,11.040318,11.640648,happy_male
2,,-530.5925,30.862844,-35.24298,10.20316,-21.74794,-5.842035,-9.535848,-16.09708,-10.799974,-0.9190299,-10.989551,-2.7876835,-11.820423,7.056917,-14.023177,-4.3468585,-1.295625,7.4535146,13.253253,24.438547,17.918001,9.755531,1.0063233,-8.473553,-3.4312637,0.34384307,1.6712137,-2.4431386,-4.7557073,-7.7508616,-2.607378,0.08765361,-2.2503731,-7.0110188,-3.1325433,1.3721597,0.04686897,0.59065783,3.2481303,9.420321,neutral_female
35,,-407.48715,23.851812,-38.380608,7.7011204,-22.704908,-10.501367,-2.9307158,-14.6292305,-12.360259,-1.8432312,-13.896402,-2.8880136,-12.810173,1.1240838,-10.74615,-4.091119,-4.868661,0.8404145,3.2120948,14.095038,13.893783,11.630421,4.106506,-3.783233,-6.120887,-3.8250487,2.9257717,1.7361573,-4.129882,-6.9903684,-0.7495726,4.3323207,1.256234,-5.512116,-3.5359304,-0.5059011,0.28278595,-2.487451,1.287341,7.949619,angry_female
2044,,-674.64575,62.55532,8.802836,17.210442,6.0787163,8.959231,-2.4240203,0.15296742,-4.843334,0.080331035,1.430899,3.7475896,-3.767237,4.267423,0.07956491,4.077463,0.67012185,0.0658345,-1.3077453,1.4261031,-3.092736,2.1433365,-0.89876324,0.62028426,-0.19523768,1.6748595,-1.10187,2.4447222,-1.5726484,1.4508649,-0.08479206,0.2020739,0.57211334,0.86392385,-1.1444664,0.42383733,0.040995967,1.4482605,0.8728287,2.0576031,happy_male
145,,-572.5658,37.34928,-28.720825,12.245535,-8.59689,-12.25737,-4.0089993,-6.722065,-7.178205,-1.7480215,-7.058252,-0.18071233,-5.6136804,4.6526814,-1.0029354,3.3262005,3.9313703,7.85625,11.090426,21.577019,17.539822,17.280563,8.485539,2.203699,-2.2921083,3.1922834,6.288142,4.647157,-1.5759265,-2.4838605,3.0727181,7.1198053,4.7458854,-2.0130177,-1.5775509,1.1090502,1.7365305,-0.048602086,3.1423733,9.162418,happy_female
831,,-508.4878,61.41735,-15.573843,24.179447,-0.64133775,-5.3880863,-12.150291,-3.1160579,-16.378784,4.4076347,-8.713582,-0.69386476,-3.8278441,-2.2737956,-2.3674943,-0.78488666,-6.259278,-1.0560843,-4.9197016,-3.4305453,-6.109906,-0.7027838,-4.001109,-3.5566325,-2.4529362,-2.163471,-5.604818,0.38081503,-5.711871,-0.6266889,1.3572509,2.9313712,4.7011786,1.4609928,0.93286467,0.9749934,1.6643631,4.9988256,12.861592,14.60157,fear_male
548,,-486.78372,62.04761,-22.634161,21.111753,-7.272886,-0.08805334,-17.383688,-2.9310672,-15.116115,-9.426129,3.150799,-5.493306,-8.571957,5.3316994,-10.291192,2.799149,-4.3823533,-4.6917586,-1.7545571,-4.326553,-6.577583,-0.20995705,-2.956442,-4.9188857,0.14877032,-2.2315032,-3.0033917,-3.3877187,0.41013572,-1.3678173,-0.6696365,2.430267,1.0235207,3.1728323,1.9235355,4.935559,3.9852772,9.672208,11.889472,15.465299,sad_male
1554,,-730.8775,44.97735,-6.585585,12.081194,-9.311635,-1.8009946,-10.983012,-6.990952,-7.961588,-0.30340084,-7.3301206,-2.6746266,-7.0880456,2.0557518,-8.893564,-2.0595732,-5.077664,-1.6197733,-4.500165,-2.1834803,-1.5173608,-1.1727083,-2.4978895,2.612663,1.455403,2.9650986,2.6446505,4.0673404,1.6295341,2.6276982,1.5961748,2.747323,1.0176175,1.105318,0.07788159,-0.253885,-0.42821002,0.15479775,0.15763517,1.0072947,neutral_female
1917,,-707.02356,87.643555,-3.6490858,17.273186,6.3452787,3.2206795,-10.149578,-2.7017353,-1.417273,1.9325755,-6.7229786,4.331362,0.46328518,-2.3415124,-1.9286798,1.8156587,-7.7504354,3.0496378,-2.6868877,-1.532459,-4.4278665,-0.8402055,-2.92578,-2.699701,-2.5184937,1.276992,-3.6719189,1.321576,-4.8473506,-1.0351102,-4.796656,0.030569704,-0.25923678,0.35476622,-2.7668357,-3.6381426,-3.9849627,-2.608897,-0.8500188,-0.80987614,calm_male
1536,,-625.64026,58.38691,-8.315897,7.8012137,-12.868472,1.6358783,-5.9738173,-7.408324,-14.546116,-0.024621656,-2.4991972,-4.033487,-4.7383237,-0.3976773,-4.652341,-4.454856,-10.219999,-1.8402042,-5.6129956,-5.17458,-3.5080917,-3.2447727,-5.874252,-0.828452,-3.0944772,0.7244668,-1.2479119,-0.3340226,-0.79042506,0.5224238,-0.5677684,1.5227551,0.33447796,2.5048115,1.8303157,2.311083,2.6355572,2.1261096,0.5234833,0.16554818,disgust_female
1339,,-478.30145,35.12895,-25.726475,-3.4621842,-10.994427,-13.00731,-14.591677,-7.6630654,-18.14244,6.0852017,-11.555,0.68735284,-6.510525,-2.1867106,0.12263891,4.0770354,4.901983,18.40343,10.829438,11.141975,4.0788016,1.0462413,-2.6484554,2.978292,2.1420114,2.6040976,-0.55367935,-1.2483847,1.7722518,2.214035,1.8364415,-0.8046438,2.9023104,5.262449,4.678455,3.4301853,2.4649947,1.39365,1.5403981,-0.02850159,sad_female
1748,,-599.6725,53.60596,-10.383512,9.909241,-5.438645,2.7955108,-15.842033,-5.2292833,-14.4457,-5.8816133,-3.5004876,-4.5067,-4.1724114,-1.8009628,-8.485022,0.6580494,-8.661016,-1.9593811,-3.6500554,-4.3029394,-5.7752123,-2.7116668,-4.128279,-4.4285617,-3.2451875,-1.7609284,-1.7175577,2.3344312,1.3154418,0.5805107,-1.7206106,-1.9860218,-1.1082863,0.8152247,1.8206359,4.7603464,2.9549644,0.11160734,-0.7525149,-1.2843086,happy_male
2441,,-571.5995,52.09251,-5.251625,11.424728,-2.909945,1.9329315,-7.5419016,-2.778498,-13.322742,-3.1824155,-2.6960046,-3.3116393,-5.5205684,-0.8259323,-3.1569598,1.3662395,-6.7406707,-0.8084062,-5.386732,-3.5303564,-5.1059422,-3.0067284,-4.4333806,-4.3764987,-1.7997828,-2.456896,-5.1960945,-1.7909415,-3.8324091,-2.162966,-0.02910358,-0.5616092,-0.2639599,-1.1279671,-0.8447431,0.63767344,1.7125769,1.6774012,1.3913177,2.0421593,disgust_male
1742,,-708.5866,74.8513,-1.1950676,17.735134,0.06868669,11.248456,-9.936109,-0.05117454,-12.772683,-0.7707792,-1.440706,4.6048784,-2.4154303,-1.3888166,-0.5325889,1.0830269,-5.9457245,-0.67991453,-2.673116,0.35661224,-7.876841,0.017323798,-1.4460738,-4.593273,-2.2725117,0.13368332,-4.7467237,0.97972167,-3.8780391,-0.59043413,-3.4186087,-2.7695427,-2.1846857,-3.5850475,-3.6651614,-1.12943,-0.91055065,-4.0877185,-4.05474,-3.5600023,calm_male
2098,,-726.4311,71.28006,9.489342,16.883045,8.275044,9.081356,-1.6170715,-1.0657357,-7.0503006,5.618236,-1.7860932,-0.88464546,4.655239,3.63569,-3.7532005,6.6451416,-4.8682117,1.445814,1.2903429,-0.12277502,-1.0400474,0.60131145,0.19550568,0.08157663,0.1245663,0.48718667,0.35873657,-0.47649777,2.150279,0.8735869,0.40402973,-1.2779058,0.38104478,0.14431241,0.556775,1.7867657,-1.9252319,-0.7291462,-2.1146429,-0.8179099,calm_male
946,,-543.6889,70.73294,-16.393003,16.746216,4.5534143,-0.81027895,-17.439411,1.8306246,-24.528893,-6.1879025,2.1014102,-9.680536,-5.579808,-1.1088921,-5.7652717,2.4589722,-7.99896,-3.6946414,0.11324638,-4.4466805,-5.539274,-7.625598,-3.5414422,-6.3608155,-6.32016,-3.898428,-5.0269494,-2.3838797,-5.436742,1.739572,-2.0128431,-0.7831181,3.2282822,0.390963,-0.7521065,2.1723318,4.0558734,8.095114,13.697491,15.802119,sad_male
403,,-517.25116,21.953058,-20.253742,-3.5046642,-22.953627,-9.532699,-12.374814,-7.495936,-30.041609,4.105755,-13.778008,-11.11091,-8.1525955,-0.84478855,0.32788604,-4.0664806,-1.9250898,13.559788,7.113763,22.726963,18.029781,13.998606,1.8354267,-2.0605218,-13.583681,3.7120786,4.191057,-0.3523318,-9.169984,-0.79127645,4.430197,6.8401575,-5.2753186,-9.52486,-3.5080078,-0.55005825,0.25206462,0.7044213,6.999836,9.726981,calm_female
1915,,-651.4592,78.58503,7.1249123,22.086905,3.5540533,4.3342686,-11.888973,-2.6779084,0.37567466,-1.957558,-5.0700006,4.365444,-0.72045195,-1.7157689,-0.16288179,2.23024,-6.017262,4.9575753,-3.68597,0.2139145,-5.721465,1.5065639,-3.0488932,-3.4889526,-1.1834599,1.7993016,-2.835099,1.4024777,-3.7445288,-1.6077149,-3.83113,-0.43393272,-1.0334666,0.0008390439,-2.7218106,-2.9680226,-4.8437204,-3.15733,-0.85563093,0.43614456,neutral_male
1905,,-620.4874,63.32459,-7.288758,13.2437935,-1.8287036,-6.469847,-7.6343303,-0.16217925,-9.691158,-1.5806516,-3.7711875,-0.9883663,-4.089958,1.8171251,-4.7781935,2.5394137,-5.305363,-1.1359786,-1.0880119,-1.5437336,-3.518072,-0.22488989,-3.7348795,0.20589049,-0.31738156,1.9087365,-0.7017828,1.9109378,0.7971442,3.2760293,2.407663,2.2852168,1.1044165,2.3417883,1.4993619,1.6739568,0.3525258,1.1349127,1.497452,4.2587075,surprised_male
486,,-579.6316,54.810806,-15.795017,17.760878,-5.204145,0.4060469,-13.555395,-5.2604504,-20.265804,-4.1659355,-3.9623187,-5.0036173,-4.9884095,-5.9293613,-4.311042,2.4557757,-11.486666,-5.0838223,-3.0784128,-7.066488,-9.445332,-2.8853424,-6.522438,-7.3174644,-2.542446,-4.826294,-4.8566546,-3.0745447,-6.737592,-3.3156376,-5.3944483,-5.041465,-2.0064294,-3.4732666,-0.8367562,1.3296807,3.3196661,5.729831,8.900811,9.87978,neutral_male
976,,-605.29663,77.528175,-10.376981,10.141473,11.968149,3.036454,-8.6947565,0.584128,-12.177469,-0.8820043,-0.37438884,0.64057964,-3.3622313,-2.236987,-0.6192615,4.3612556,-8.215286,-0.1605206,-6.801839,-3.32077,-8.286055,-0.05253548,-7.8767557,-0.8280904,-1.5035952,-2.902731,-4.992508,-1.2887862,-1.191287,2.5506988,2.1598063,3.3851604,0.70250857,-3.4672008,-4.3919606,-1.0091659,5.146773,12.659517,16.19047,18.228693,calm_male
2092,,-737.2227,68.61513,-0.24920134,14.366145,6.9717784,4.7699323,-3.964833,0.7408589,-6.925255,3.2831323,-0.061157476,0.5994704,2.8138056,2.0198972,-3.2912924,3.8019152,-4.541095,-0.25150272,1.1944422,0.8878534,-1.8203096,0.48203695,-1.6675953,-1.1222111,-1.3988096,0.2795412,0.33907637,0.16238993,0.9996703,-0.37367707,0.7154411,-2.216875,0.22258906,0.21880876,0.43084857,0.5544585,-0.5582203,-1.5563062,-1.8826009,-0.56286275,neutral_male
759,,-616.37494,68.49777,-14.744043,16.787191,-3.8609595,2.1139133,-20.720917,-0.52510697,-17.75884,-1.4500607,4.036066,-8.442141,2.6076918,1.2192551,-6.32151,3.3351002,-7.8287544,-6.902802,0.44158223,-5.086702,-8.175876,2.314115,-6.3715844,-7.4755588,-2.5433016,-3.9303722,-3.965439,-1.6361384,-1.9249965,-2.3436596,-0.5712854,3.18015,-0.41757056,3.1367078,-2.1550274,-0.818937,-0.5623278,3.4727836,12.747515,17.194561,calm_male
1906,,-657.9254,59.547802,-9.820294,11.900448,0.78823656,-6.2477703,-3.5962048,-3.4816463,-10.9019785,0.5687293,-3.9387584,0.33135492,-1.8767552,0.8615738,-2.8098915,3.113186,-5.370966,-0.9606844,-0.8114603,0.42920417,-1.8878603,-0.2650864,-3.764613,0.27773085,-1.7432928,1.9608228,-0.5144489,1.806008,-0.709416,2.3010652,1.5362296,3.1309152,3.1843197,3.1670089,3.4489741,2.2266011,0.39883918,0.6408137,1.3511488,3.0523605,surprised_male
1094,,-591.60547,34.791603,-14.762469,7.1037803,-11.2633505,-7.6635513,-11.415937,-12.258717,-14.0574465,-2.5321176,-11.291971,-3.6005929,-10.902898,4.0075274,-11.2936325,-1.1205188,-3.9581323,-1.0479302,-0.25835937,6.5654683,5.9554167,6.5951552,1.8675371,0.7493315,0.013041554,-0.32953402,-0.40472904,1.6668973,0.8582419,-1.5126647,-2.7887561,-1.0568502,-0.6808054,-0.35596642,-2.7702684,-1.276087,-0.48945737,1.3460995,-1.7956555,-0.8086385,sad_female
702,,-529.0278,66.37727,-7.536186,17.432827,6.524393,-4.5803695,-14.313462,-0.8046482,-13.397568,0.3481816,-4.0306854,-9.272729,-5.428879,3.9853034,-6.9594994,3.397653,1.2170993,-6.5199466,-1.5470072,0.4278756,-6.3094125,-2.6760924,-4.5575604,0.24678597,-3.1288283,-1.3962982,-2.8439062,0.2041953,0.023836263,-0.59145063,1.0310353,3.3287683,0.6321841,-0.10086121,3.0773673,3.4182405,4.5586786,3.9602423,7.2474155,5.448645,fear_male
251,,-510.83853,33.812794,-19.099512,3.3515046,-10.130257,-9.147206,-8.572612,-9.54085,-17.9008,2.4177592,-13.623367,-0.6573655,-10.108047,-6.1938424,-4.3784013,-7.7054043,-6.298181,5.781288,3.9382699,13.341098,15.022044,13.10913,2.0679944,1.4128274,-4.638,2.8370297,4.870569,4.8611526,-1.3130146,-2.9777853,0.7321394,6.3941903,3.1360435,-2.073884,-4.7517943,1.1367863,4.1876116,-0.99730533,1.676639,6.7586417,angry_female
2383,,-590.71295,74.68999,-2.9191675,24.492727,10.722975,2.6443026,-0.8809158,1.7717224,-12.136779,9.402192,1.6901587,2.9099152,-1.4754312,7.962619,-1.367998,2.42708,-4.989316,3.1975539,-3.3231173,1.4540572,-3.9314766,1.7830049,-5.3947926,-1.5070424,-1.682626,-1.6219676,-0.8613332,0.4693669,0.6564356,-0.16409026,-0.9055427,0.10516975,-1.4334927,-1.0108566,-1.5116439,0.44114092,-1.1892848,-1.5133268,-2.241458,-1.6762624,disgust_male
184,,-490.18277,37.99751,-22.914663,9.063667,-12.253237,-15.822714,-14.275894,-16.541374,-20.91479,1.4878582,-10.16602,-10.7343025,-4.185182,-1.1525843,0.23894817,-1.1380486,2.1988637,11.396131,10.356725,18.013134,15.410543,15.181566,-0.3978958,0.3358408,-7.8086624,-0.27572557,1.2588184,3.1989627,-6.800821,-6.9179754,4.7470746,4.6119823,-0.2514662,-6.5917706,-5.232698,0.14501777,-0.44418985,0.42952648,6.471411,9.810763,calm_female
241,,-559.9746,41.808445,-29.695614,6.6069145,-12.191472,-13.262056,-14.423922,-13.842643,-23.026958,3.9442837,-11.146384,-2.7743742,-7.2600317,-4.9435525,-0.5136032,-1.0037432,-1.9063547,13.577239,13.788899,16.237741,17.366793,12.254099,2.2448215,4.082644,-4.9135876,2.7366648,3.9550493,1.0928639,-1.8791672,-4.081566,1.2899966,4.4826045,2.388129,-3.7835217,-2.213831,0.6282006,4.045818,-1.831388,4.2897596,9.935705,sad_female
474,,-424.69238,20.815155,-28.414587,0.5839506,-18.214512,-10.805992,-17.283522,-11.428417,-13.334943,-0.9240809,-15.549327,5.0282288,-13.622225,-1.557733,-3.4546225,-8.322736,-1.6185032,5.8218555,5.0795736,14.880066,12.842129,10.316431,2.3143888,-1.0289872,-4.437511,-1.5164119,1.8218527,2.899392,-3.7790976,-4.5376124,-3.4700682,3.128976,1.5092483,-3.4251995,-2.644326,0.56152296,1.4974847,-2.038859,-0.21216217,5.201227,angry_female
2432,,-539.474,48.66426,-17.387955,9.872874,1.8527206,-5.746661,-13.030294,-6.842856,-15.641023,-1.9118363,-4.60393,-5.3003874,-4.218865,-0.013372446,-8.029754,2.8718557,-8.038456,-3.6130435,-3.9213579,-3.413858,-6.9249396,-2.6245322,-4.648917,-3.6453145,-5.8331685,-1.9014584,-5.829845,-3.0071542,-3.6959376,-3.208729,1.6530874,1.2145736,2.7732797,4.041313,3.1910434,3.182694,3.3103392,3.8054984,5.0640507,3.4935493,fear_male
1490,,-514.831,44.369656,-14.794069,4.181391,-10.097628,-11.150069,-18.521687,-7.368115,-12.48827,-0.761673,-14.285886,-0.021200452,-5.258945,-3.216721,-6.700096,-4.3600173,-2.5614994,0.9227907,-2.3861833,-1.4260371,0.29230964,2.2013192,0.13289694,4.8813105,2.004787,3.0995083,0.3035291,-0.82989633,-3.1794956,-1.7785692,0.014366794,0.39116895,-1.1117357,-0.32114232,-0.13408493,1.0258986,0.667959,1.5965251,-0.38101962,0.24634384,surprised_female
367,,-518.54803,13.006956,-31.759447,-0.62610096,-20.986526,-15.110335,-11.274138,-15.380397,-17.417482,0.9104865,-20.65768,1.0215214,-18.41731,-1.6147273,-14.109444,-6.9523916,1.1652347,4.138827,8.466689,18.865383,13.884575,12.829194,-0.029111652,-5.9451947,-8.145781,2.2060356,2.5216823,-0.8262013,-7.6797285,-4.5321584,1.5504968,6.611544,-3.8754978,-6.4445915,-2.87701,1.5647998,-0.7791939,-0.021803934,5.6014233,5.23359,happy_female
2094,,-721.7327,62.427677,-0.66003007,11.9970045,6.8776913,6.772601,-5.1948204,-2.985921,-7.339983,3.6359575,1.0742812,-0.60683894,3.8897889,2.3585613,-2.7132144,5.8486285,-5.076846,0.9888948,2.9080863,-0.014711165,-2.207649,0.96399796,-1.8106763,-0.16146299,-0.9108207,0.522089,0.82749933,0.6059077,0.7631889,0.17447789,0.60716647,-1.3391504,0.97209394,0.07994435,-0.029922485,0.974566,-1.045079,-1.1605468,-2.373368,-1.867053,neutral_male
1056,,-635.1188,54.737347,-15.804685,10.205709,-11.511692,4.023791,-11.892426,-9.4288,-6.4234643,0.9411127,-7.2515507,0.43331793,-7.0258574,2.3426957,-6.6071944,-1.9232101,-4.9612455,-3.142872,-5.8963923,-1.5342469,-3.5888722,-3.3874784,-4.3586273,-0.6158419,-1.7242228,-1.055367,0.57820463,-1.2634462,0.44053546,-0.6104464,1.9930823,2.4529965,4.009754,3.9560888,3.3987331,1.484475,-0.032834876,0.35545564,1.2516003,2.8968134,disgust_female
509,,-582.43024,55.491695,-17.619698,14.243148,-4.9874926,-5.210767,-12.441109,-6.942396,-20.669483,-6.5530624,-6.6673255,-5.675952,-6.796372,-4.2576785,-10.357449,0.944714,-10.429106,-6.37813,-2.8337388,-3.9596267,-9.739568,-3.8029995,-5.226206,-10.122332,-5.4523444,-4.262137,-7.0774794,-1.8661109,-5.916551,-5.293481,-2.3379807,-2.1689756,1.9789693,0.5996322,0.58453834,0.7723564,1.3343233,3.1354067,9.8925085,11.098211,sad_male
